,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,passAccuracy,scoreGoalScoring,scoreAssisting,scorePassing,scoreDefending,scoreDuels,scoreGoalkeeping,scoreRaw,scoreFinal,playerProfile
847,3340,Defender,Serie B,A. Salvi,Cittadella,36,2359,2,20.0,6,0,33,132,34,63,3,130,1017,745,247,47,3,11,0.0,0.0,0.08,2,0.08,0.76,0.23,4.96,38.8,28.42,9.42,1.79,0.11,0.42,1.26,5.04,1.3,2.4,0.11,0.0,73.25,45.73,74.26,53.2,63.72,66.01,,62.34,77.74,Centerback
848,3341,Defender,Serie B,P. Rozzio,Reggiana,19,1217,0,7.0,3,0,11,106,16,53,3,78,617,557,66,0,0,4,0.0,0.0,0.0,0,0.0,0.52,0.22,5.77,45.63,41.19,4.88,0.0,0.0,0.3,0.81,7.84,1.18,3.92,0.22,0.0,90.28,45.27,35.99,60.79,63.05,86.28,,64.81,83.84,Centerback
850,3343,Defender,Serie B,F. Ceccherini,Cremonese,30,1548,1,10.0,4,1,22,83,24,60,1,113,1001,905,84,5,2,4,0.0,0.06,0.06,2,0.12,0.58,0.23,6.57,58.2,52.62,4.88,0.29,0.12,0.23,1.28,4.83,1.4,3.49,0.06,0.0,90.41,75.72,68.19,68.9,65.25,88.17,,72.53,97.87,Centerback
851,3344,Defender,Serie B,M. Sampirisi,Reggiana,24,1558,0,6.0,0,0,27,60,24,23,4,79,649,530,90,34,1,8,0.0,0.0,0.0,0,0.0,0.35,0.0,4.56,37.49,30.62,5.2,1.96,0.06,0.46,1.56,3.47,1.39,1.33,0.23,0.0,81.66,27.62,46.23,57.16,61.76,46.86,,53.86,52.44,Centerback
852,3345,Defender,Serie B,M. Bianchetti,Cremonese,37,3112,2,13.0,2,1,50,137,36,121,2,203,1888,1602,221,15,1,17,0.0,0.03,0.06,3,0.09,0.38,0.06,5.87,54.6,46.33,6.39,0.43,0.03,0.49,1.45,3.96,1.04,3.5,0.06,0.0,84.85,57.39,68.65,65.24,56.62,84.66,,66.6,88.72,Centerback
853,3346,Defender,Serie B,S. Scognamillo,Benevento,38,2888,2,16.0,3,1,36,150,42,50,1,148,1837,1698,116,13,4,8,0.0,0.03,0.06,3,0.09,0.5,0.09,4.61,57.25,52.92,3.61,0.41,0.12,0.25,1.12,4.67,1.31,1.56,0.03,0.0,92.43,59.73,68.84,67.61,60.14,52.16,,60.49,72.56,Centerback
854,3347,Defender,Serie B,CAC. Andreoni,Crotone,19,663,0,1.0,0,0,9,25,5,9,1,23,177,126,36,24,3,5,0.0,0.0,0.0,0,0.0,0.14,0.0,3.12,24.03,17.1,4.89,3.26,0.41,0.68,1.22,3.39,0.68,1.22,0.14,0.0,71.19,27.62,54.76,41.43,39.36,30.82,,38.59,17.38,Fullback
855,3348,Defender,Serie B,A. Calabresi,Pisa,38,1107,1,2.0,0,0,30,65,14,21,1,73,440,358,75,20,0,5,0.0,0.0,0.08,1,0.08,0.16,0.0,5.93,35.77,29.11,6.1,1.63,0.0,0.41,2.44,5.28,1.14,1.71,0.08,0.0,81.36,27.62,64.12,58.31,75.61,66.28,,66.27,87.8,Centerback
856,3349,Defender,Serie B,F. Vicari,Reggiana,31,1961,0,14.0,1,0,18,153,14,85,4,111,867,755,122,1,0,5,0.0,0.0,0.0,0,0.0,0.64,0.05,5.09,39.79,34.65,5.6,0.05,0.0,0.23,0.83,7.02,0.64,3.9,0.18,0.0,87.08,33.93,34.28,63.68,47.58,81.55,,57.28,62.5,Centerback
857,3350,Defender,Serie B,A. Redolfi,Cittadella,31,1349,0,5.0,4,2,19,69,15,42,0,75,1079,992,61,2,0,1,0.0,0.13,0.0,2,0.13,0.33,0.27,5.0,71.99,66.18,4.07,0.13,0.0,0.07,1.27,4.6,1.0,2.8,0.0,0.0,91.94,89.07,30.24,65.66,55.41,71.22,,60.58,72.87,Centerback
858,3351,Defender,Serie B,N. Pavan,Cittadella,29,2241,0,6.0,0,0,42,152,31,98,3,186,1106,874,186,8,0,7,0.0,0.0,0.0,0,0.0,0.24,0.0,7.47,44.42,35.1,7.47,0.32,0.0,0.28,1.69,6.1,1.24,3.94,0.12,0.0,79.02,27.62,35.5,53.16,73.01,92.99,,68.01,91.77,Centerback
859,3352,Defender,Serie B,L. Libutti,Reggiana,37,2430,1,3.0,1,0,37,124,11,30,0,76,914,750,95,27,2,8,0.0,0.0,0.04,1,0.04,0.11,0.04,2.81,33.85,27.78,3.52,1.0,0.07,0.3,1.37,4.59,0.41,1.11,0.0,0.0,82.06,33.52,64.88,50.65,44.01,26.92,,42.63,20.73,Centerback
860,3353,Defender,Serie B,G. Ricci,Benevento,37,1403,0,16.0,3,1,48,25,16,27,7,134,439,304,67,106,3,31,0.0,0.06,0.0,1,0.06,1.03,0.19,8.6,28.16,19.5,4.3,6.8,0.19,1.99,3.08,1.6,1.03,1.73,0.45,0.0,69.25,72.74,59.28,40.85,55.34,72.74,,58.06,64.02,Fullback
861,3354,Defender,Serie B,R. Marchizza,Frosinone,27,2073,3,32.0,11,2,9,36,7,23,14,53,729,565,120,127,2,37,0.0,0.09,0.13,5,0.22,1.39,0.48,2.3,31.65,24.53,5.21,5.51,0.09,1.61,0.39,1.56,0.3,1.0,0.61,0.0,77.5,86.46,86.33,53.81,16.55,24.33,,36.42,15.24,Fullback
862,3355,Defender,Serie B,L. Ravanelli,Monza,33,2363,1,10.0,4,1,50,163,16,108,2,174,1562,1399,103,2,3,11,0.0,0.04,0.04,2,0.08,0.38,0.15,6.63,59.49,53.28,3.92,0.08,0.11,0.42,1.9,6.21,0.61,4.11,0.08,0.0,89.56,66.46,69.23,61.93,59.57,91.65,,69.37,93.9,Centerback
864,3357,Defender,Serie B,V. Antov,Monza,37,2506,0,15.0,3,1,53,100,43,93,3,189,1741,1511,155,20,2,8,0.0,0.04,0.0,1,0.04,0.54,0.11,6.79,62.53,54.27,5.57,0.72,0.07,0.29,1.9,3.59,1.54,3.34,0.11,0.0,86.79,63.58,43.65,69.05,68.7,87.74,,70.77,95.43,Centerback
866,3359,Defender,Serie B,G. Altare,Pescara,14,1061,0,9.0,1,0,13,77,9,42,3,62,432,349,73,4,0,1,0.0,0.0,0.0,0,0.0,0.76,0.08,5.26,36.64,29.6,6.19,0.34,0.0,0.08,1.1,6.53,0.76,3.56,0.25,0.0,80.79,35.9,30.43,52.97,52.68,80.79,,56.7,60.37,Centerback
868,3361,Defender,Serie B,S. Canestrelli,Pisa,37,3090,2,30.0,10,3,39,193,29,119,4,180,1376,1099,224,19,1,7,0.0,0.09,0.06,5,0.15,0.87,0.29,5.24,40.08,32.01,6.52,0.55,0.03,0.2,1.14,5.62,0.84,3.47,0.12,0.0,79.87,83.31,62.36,53.66,54.21,79.15,,62.61,78.35,Centerback
869,3362,Defender,Serie B,A. Caporale,Cosenza,34,2173,1,9.0,2,0,28,109,36,84,3,140,1129,876,204,49,0,17,0.0,0.0,0.04,1,0.04,0.37,0.08,5.8,46.76,36.28,8.45,2.03,0.0,0.7,1.16,4.51,1.49,3.48,0.12,0.0,77.59,35.9,62.48,58.99,62.63,83.35,,65.73,86.59,Centerback
871,3364,Defender,Serie B,L. Lucchesi,Monza,29,2259,0,10.0,6,2,33,107,19,40,0,99,1020,850,140,8,1,6,0.0,0.08,0.0,2,0.08,0.4,0.24,3.94,40.64,33.86,5.58,0.32,0.04,0.24,1.31,4.26,0.76,1.59,0.0,0.0,83.33,79.83,40.92,56.75,47.79,46.22,,50.1,39.63,Centerback
874,3367,Defender,Serie B,I. Monterisi,Frosinone,36,3076,0,15.0,4,1,38,167,28,111,3,185,1695,1461,233,1,1,11,0.0,0.03,0.0,1,0.03,0.44,0.12,5.41,49.59,42.75,6.82,0.03,0.03,0.32,1.11,4.89,0.82,3.25,0.09,0.0,86.19,61.65,42.11,63.8,48.89,78.9,,59.33,69.51,Centerback
876,3369,Defender,Serie B,A. Papetti,Reggiana,38,1157,1,6.0,0,0,21,66,9,16,4,47,444,355,73,5,1,3,0.0,0.0,0.08,1,0.08,0.47,0.0,3.66,34.54,27.61,5.68,0.39,0.08,0.23,1.63,5.13,0.7,1.24,0.31,0.0,79.95,27.62,68.93,50.15,54.88,36.1,,49.28,36.28,Centerback
878,3371,Defender,Serie B,M. Angeli,Cittadella,20,1344,0,2.0,0,0,37,71,18,63,1,114,674,540,107,1,1,2,0.0,0.0,0.0,0,0.0,0.13,0.0,7.63,45.13,36.16,7.17,0.07,0.07,0.13,2.48,4.75,1.21,4.22,0.07,0.0,80.12,27.62,39.15,50.8,74.63,93.66,,68.72,92.99,Centerback
879,3372,Defender,Serie B,A. Oyono,Frosinone,37,2437,1,20.0,7,1,55,64,16,35,4,133,772,614,61,34,0,23,0.0,0.04,0.04,2,0.07,0.74,0.26,4.91,28.51,22.68,2.25,1.26,0.0,0.85,2.03,2.36,0.59,1.29,0.15,0.0,79.53,72.13,64.42,42.87,41.88,50.27,,47.95,32.01,Fullback
880,3373,Defender,Serie B,F. D'Alessio,Cittadella,37,1589,2,6.0,2,0,53,64,14,15,2,110,414,306,47,32,1,13,0.0,0.0,0.11,2,0.11,0.34,0.11,6.23,23.45,17.33,2.66,1.81,0.06,0.74,3.0,3.62,0.79,0.85,0.11,0.0,73.91,37.87,78.32,35.82,59.69,49.27,,53.08,48.78,Fullback
881,3374,Defender,Serie B,B. Cimino,Cosenza,35,647,2,4.0,2,0,19,21,4,9,0,37,120,78,17,26,2,7,0.0,0.0,0.28,2,0.28,0.56,0.28,5.15,16.69,10.85,2.36,3.62,0.28,0.97,2.64,2.92,0.56,1.25,0.0,0.0,65.0,47.29,92.08,32.24,48.55,51.55,,50.33,40.24,Fullback
882,3375,Defender,Serie B,G. Bracaglia,Frosinone,37,1606,0,13.0,3,1,28,78,20,33,0,77,670,558,97,16,0,7,0.0,0.06,0.0,1,0.06,0.73,0.17,4.32,37.55,31.27,5.44,0.9,0.0,0.39,1.57,4.37,1.12,1.85,0.0,0.0,83.28,71.69,37.32,58.8,61.2,53.38,,56.9,60.98,Centerback
883,3376,Defender,Serie B,F. Folino,Cremonese,37,2088,0,14.0,8,3,29,117,23,68,1,136,1050,862,179,19,0,5,0.0,0.13,0.0,3,0.13,0.6,0.34,5.86,45.26,37.16,7.72,0.82,0.0,0.22,1.25,5.04,0.99,2.93,0.04,0.0,82.1,90.99,33.74,63.8,56.28,78.93,,62.93,79.27,Centerback
885,3378,Defender,Serie B,M. Lusuardi,Reggiana,28,916,0,6.0,4,2,12,67,5,31,0,47,479,415,53,3,0,1,0.0,0.2,0.0,2,0.2,0.59,0.39,4.62,47.06,40.78,5.21,0.29,0.0,0.1,1.18,6.58,0.49,3.05,0.0,0.0,86.64,95.53,30.58,64.06,49.34,70.12,,57.91,63.11,Centerback
886,3379,Forward,Serie B,L. Strizzolo,Cosenza,17,608,2,15.0,4,1,2,7,0,35,1,41,124,76,5,0,1,10,0.0,0.15,0.3,3,0.44,2.22,0.59,6.07,18.36,11.25,0.74,0.0,0.15,1.48,0.3,1.04,0.0,5.18,0.15,0.0,61.29,47.38,82.64,23.21,26.34,76.96,,56.24,58.64,Target Man
887,3380,Forward,Serie B,F. Galuppini,Ascoli,36,1599,2,60.0,17,2,23,21,4,19,20,91,754,595,44,25,3,25,0.0,0.11,0.11,4,0.23,3.38,0.96,5.12,42.44,33.49,2.48,1.41,0.17,1.41,1.29,1.18,0.23,1.07,1.13,0.0,78.91,53.98,69.58,75.34,68.35,52.15,,62.4,70.16,Target Man
888,3381,Forward,Serie B,F. Bonazzoli,Cremonese,40,1355,1,49.0,21,6,15,4,2,4,9,54,451,380,34,7,3,14,0.0,0.4,0.07,7,0.46,3.25,1.39,3.59,29.96,25.24,2.26,0.46,0.2,0.93,1.0,0.27,0.13,0.27,0.6,0.0,84.26,82.83,57.88,73.22,57.4,27.75,,67.12,82.2,Target Man
889,3382,Forward,Serie B,S. Moreo,Pisa,35,2691,6,67.0,19,7,28,60,13,135,25,232,697,405,41,42,9,38,0.0,0.23,0.2,13,0.43,2.24,0.64,7.76,23.31,13.55,1.37,1.4,0.3,1.27,0.94,2.01,0.43,4.52,0.84,0.0,58.11,53.4,79.37,44.06,70.8,86.07,,63.93,75.39,Target Man
890,3383,Forward,Serie B,A. Novakovich,Reggiana,32,1149,2,24.0,10,3,5,10,3,63,7,93,238,169,4,1,2,20,0.0,0.23,0.16,5,0.39,1.88,0.78,7.28,18.64,13.24,0.31,0.08,0.16,1.57,0.39,0.78,0.23,4.93,0.55,0.0,71.01,56.54,77.15,38.08,44.24,84.19,,62.1,69.63,Target Man
891,3384,Forward,Serie B,C. Gondo,Reggiana,34,1977,1,51.0,19,7,17,14,5,58,11,134,359,236,11,13,2,22,0.0,0.32,0.05,8,0.36,2.32,0.86,6.1,16.34,10.74,0.5,0.59,0.09,1.0,0.77,0.64,0.23,2.64,0.5,0.0,65.74,65.5,56.26,39.5,55.35,69.95,,58.76,63.35,Target Man
892,3385,Forward,Serie B,M. Ravasio,Cittadella,23,704,3,21.0,9,1,3,7,0,30,6,55,136,90,4,2,1,10,0.0,0.13,0.38,4,0.51,2.68,1.15,7.03,17.39,11.51,0.51,0.26,0.13,1.28,0.38,0.89,0.0,3.84,0.77,0.0,66.18,61.94,81.34,35.41,29.35,80.52,,64.01,75.92,Target Man
894,3387,Forward,Serie B,M. Tramoni,Pisa,29,1953,3,65.0,23,13,24,11,10,19,21,91,518,383,32,70,8,28,0.0,0.6,0.14,16,0.74,3.0,1.06,4.19,23.87,17.65,1.47,3.23,0.37,1.29,1.11,0.51,0.46,0.88,0.97,0.0,73.94,84.08,76.49,71.05,72.42,39.69,,74.83,93.72,Creative Forward
895,3388,Forward,Serie B,L. Sgarbi,Pescara,35,473,2,9.0,0,0,3,1,0,4,7,26,143,107,8,33,3,12,0.0,0.0,0.38,2,0.38,1.71,0.0,4.95,27.21,20.36,1.52,6.28,0.57,2.28,0.57,0.19,0.0,0.76,1.33,0.0,74.83,18.17,94.01,76.45,34.14,45.65,,53.21,50.79,Creative Forward
898,3391,Forward,Serie B,C. Kouan,Benevento,36,2457,1,43.0,10,0,22,32,29,42,14,125,827,639,89,21,2,30,0.0,0.0,0.04,1,0.04,1.58,0.37,4.58,30.29,23.41,3.26,0.77,0.07,1.1,0.81,1.17,1.06,1.54,0.51,0.0,77.27,25.08,56.49,69.54,70.84,48.27,,45.78,36.13,Target Man
899,3392,Forward,Serie B,F. Tsadjout,Pescara,19,817,1,25.0,9,0,7,9,1,31,7,61,197,162,3,6,0,7,0.0,0.0,0.11,1,0.11,2.75,0.99,6.72,21.7,17.85,0.33,0.66,0.0,0.77,0.77,0.99,0.11,3.41,0.77,0.0,82.23,40.37,50.47,63.29,50.39,76.75,,50.98,46.6,Target Man
900,3393,Forward,Serie B,G. Caso,Monza,29,1767,3,42.0,8,4,7,5,1,1,20,91,460,371,16,11,3,26,0.0,0.2,0.15,7,0.36,2.14,0.41,4.63,23.43,18.9,0.81,0.56,0.15,1.32,0.36,0.25,0.05,0.05,1.02,0.0,80.65,46.34,73.48,63.31,33.4,37.07,,55.45,56.02,Target Man
901,3394,Forward,Serie B,T. Fumagalli,Reggiana,37,1280,1,55.0,17,4,13,9,8,8,17,58,315,232,29,74,5,29,0.0,0.28,0.07,5,0.35,3.87,1.2,4.08,22.15,16.31,2.04,5.2,0.35,2.04,0.91,0.63,0.56,0.56,1.2,0.0,73.65,73.09,72.46,75.08,69.61,35.6,,69.28,86.39,Creative Forward
902,3395,Forward,Serie B,M. Zilli,Frosinone,30,724,1,21.0,5,3,6,10,1,51,6,79,118,62,2,1,1,7,0.0,0.37,0.12,4,0.5,2.61,0.62,9.82,14.67,7.71,0.25,0.12,0.12,0.87,0.75,1.24,0.12,6.34,0.75,0.0,52.54,62.3,60.16,20.79,50.2,93.3,,57.93,62.3,Target Man
903,3396,Forward,Serie B,S. Rabbi,Cittadella,37,1734,2,47.0,12,4,8,10,2,43,10,113,329,243,17,16,3,17,0.0,0.21,0.1,6,0.31,2.44,0.62,5.87,17.08,12.61,0.88,0.83,0.16,0.88,0.42,0.52,0.1,2.23,0.52,0.0,73.86,51.78,59.01,58.63,39.37,66.75,,55.85,58.12,Target Man
904,3397,Forward,Serie B,A. Raimondo,Frosinone,18,484,0,14.0,3,1,7,0,0,6,5,17,64,51,0,2,0,1,0.0,0.19,0.0,1,0.19,2.6,0.56,3.16,11.9,9.48,0.0,0.37,0.0,0.19,1.3,0.0,0.0,1.12,0.93,0.0,79.69,48.74,25.16,51.44,50.86,33.09,,40.61,28.8,Target Man
905,3398,Forward,Serie B,F. Russo,Virtus Entella,33,665,1,19.0,8,2,3,3,0,19,2,37,161,122,7,3,1,4,0.0,0.27,0.14,3,0.41,2.57,1.08,5.01,21.79,16.51,0.95,0.41,0.14,0.54,0.41,0.41,0.0,2.57,0.27,0.0,75.78,68.22,58.43,55.75,29.96,60.31,,60.71,65.45,Target Man
906,3399,Forward,Serie B,G. Kvernadze,Frosinone,38,1663,5,41.0,11,3,28,9,12,12,12,100,443,360,28,35,6,28,0.0,0.16,0.27,8,0.43,2.22,0.6,5.41,23.97,19.48,1.52,1.89,0.32,1.52,1.52,0.49,0.65,0.65,0.65,0.0,81.26,48.48,85.42,77.64,81.48,48.59,,65.6,78.53,Creative Forward
907,3400,Forward,Serie B,H. Wendel Meister,Pisa,16,548,0,8.0,2,2,2,1,1,22,3,40,65,43,2,0,0,1,0.0,0.33,0.0,2,0.33,1.31,0.33,6.57,10.68,7.06,0.33,0.0,0.0,0.16,0.33,0.16,0.16,3.61,0.49,0.0,66.15,53.98,25.0,26.22,36.1,76.65,,42.49,31.94,Target Man
908,3401,Forward,Serie B,M. Maggio,Crotone,38,600,1,20.0,5,2,10,2,5,3,9,57,198,144,10,36,1,8,0.0,0.3,0.15,3,0.45,3.0,0.75,8.55,29.7,21.6,1.5,5.4,0.15,1.2,1.5,0.3,0.75,0.45,1.35,0.0,72.73,62.2,71.52,72.59,80.8,65.97,,67.86,83.25,Creative Forward
909,3402,Forward,Serie B,F. Ghedjemis,Frosinone,32,1067,1,29.0,5,2,7,9,3,7,12,42,285,247,5,47,1,11,0.0,0.17,0.08,3,0.25,2.45,0.42,3.54,24.04,20.83,0.42,3.96,0.08,0.93,0.59,0.76,0.25,0.59,1.01,0.0,86.67,45.45,55.08,78.85,52.59,29.63,,52.12,48.69,Target Man
911,3404,Forward,Serie B,N. Girma,Reggiana,27,1023,2,31.0,13,5,31,14,5,3,5,88,382,291,27,26,2,12,0.0,0.44,0.18,7,0.62,2.73,1.14,7.74,33.61,25.6,2.38,2.29,0.18,1.06,2.73,1.23,0.44,0.26,0.44,0.0,76.18,80.68,71.96,75.18,86.34,60.84,,75.54,94.76,Creative Forward
912,3405,Forward,Serie B,A. Debenedetti,Virtus Entella,37,802,0,27.0,8,4,14,9,1,26,10,71,190,148,6,4,0,5,0.0,0.45,0.0,4,0.45,3.03,0.9,7.97,21.32,16.61,0.67,0.45,0.0,0.56,1.57,1.01,0.11,2.92,1.12,0.0,77.89,73.77,27.59,56.94,67.55,81.78,,57.88,61.78,Target Man
916,3409,Goalkeeper,Serie B,M. Silvestri,Cremonese,14,630,0,0.0,0,0,0,1,0,0,0,1,191,134,82,0,0,0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.14,27.29,19.14,11.71,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.0,70.16,,,,,,59.22,41.45,58.26,All-round Goalkeeper
919,3412,Goalkeeper,Serie B,M. Pisseri,Frosinone,39,990,0,0.0,0,0,0,11,0,4,0,4,251,171,119,0,0,0,30.0,0.0,0.0,0,0.0,0.0,0.0,0.36,22.82,15.55,10.82,0.0,0.0,0.0,0.0,1.0,0.0,0.36,0.0,2.73,68.13,,,,,,68.3,47.81,71.3,All-round Goalkeeper
920,3413,Goalkeeper,Serie B,L. Maniero,Cittadella,32,855,0,0.0,0,0,0,10,0,2,0,3,221,125,149,0,0,0,39.0,0.0,0.0,0,0.0,0.0,0.0,0.32,23.26,13.16,15.68,0.0,0.0,0.0,0.0,1.05,0.0,0.21,0.0,4.11,56.56,,,,,,84.83,59.38,92.17,Shot Stopper
921,3414,Goalkeeper,Serie B,A. Micai,Reggiana,37,3291,0,0.0,0,0,0,46,0,11,0,22,1251,790,783,0,0,2,108.0,0.0,0.0,0,0.0,0.0,0.0,0.6,34.21,21.6,21.41,0.0,0.0,0.05,0.0,1.26,0.0,0.3,0.0,2.95,63.15,,,,,,70.61,49.43,73.04,Shot Stopper
922,3415,Goalkeeper,Serie B,E. Audero,Cremonese,15,1350,0,0.0,0,0,0,10,0,6,0,10,499,319,284,0,0,0,48.0,0.0,0.0,0,0.0,0.0,0.0,0.67,33.27,21.27,18.93,0.0,0.0,0.0,0.0,0.67,0.0,0.4,0.0,3.2,63.93,,,,,,83.04,58.13,90.0,Shot Stopper
923,3416,Goalkeeper,Serie B,A. Šemper,Pisa,36,3240,0,0.0,0,0,0,21,0,14,0,20,1107,712,713,0,0,1,91.0,0.0,0.0,0,0.0,0.0,0.0,0.56,30.75,19.78,19.81,0.0,0.0,0.03,0.0,0.58,0.0,0.39,0.0,2.53,64.32,,,,,,65.65,45.96,66.09,Shot Stopper
924,3417,Goalkeeper,Serie B,D. Thiam,Monza,40,3598,1,1.0,0,0,0,38,2,9,0,16,1371,789,839,0,0,3,111.0,0.0,0.03,1,0.03,0.03,0.0,0.4,34.29,19.74,20.99,0.0,0.0,0.08,0.0,0.95,0.05,0.23,0.0,2.78,57.55,,,,,,65.17,45.62,64.35,Shot Stopper
930,3423,Goalkeeper,Serie B,S. Desplanches,Pescara,38,1853,0,0.0,0,0,0,27,0,9,0,11,602,453,247,0,0,0,57.0,0.0,0.0,0,0.0,0.0,0.0,0.53,29.24,22.0,12.0,0.0,0.0,0.0,0.0,1.31,0.0,0.44,0.0,2.77,75.25,,,,,,72.0,50.4,74.78,All-round Goalkeeper
934,3427,Midfielder,Serie B,P. Obiang,Monza,37,1492,0,10.0,2,1,44,41,18,34,2,106,967,842,94,10,1,12,0.0,0.06,0.0,1,0.06,0.6,0.12,6.39,58.33,50.79,5.67,0.6,0.06,0.72,2.65,2.47,1.09,2.05,0.12,0.0,87.07,47.25,35.22,71.38,82.36,83.18,,62.69,84.73,Defensive Midfielder
935,3428,Midfielder,Serie B,M. Maita,Benevento,36,2702,2,21.0,4,1,68,38,18,11,8,144,1307,1092,136,17,2,21,0.0,0.03,0.07,3,0.1,0.7,0.13,4.8,43.53,36.37,4.53,0.57,0.07,0.7,2.26,1.27,0.6,0.37,0.27,0.0,83.55,45.04,48.44,58.42,57.59,37.18,,50.57,40.63,Defensive Midfielder
936,3429,Midfielder,Serie B,S. Branca,Cittadella,22,1486,1,6.0,1,0,57,25,11,17,0,110,813,680,96,22,1,17,0.0,0.0,0.06,1,0.06,0.36,0.06,6.66,49.24,41.18,5.81,1.33,0.06,1.03,3.45,1.51,0.67,1.03,0.0,0.0,83.64,27.82,53.29,66.98,70.5,70.12,,58.86,72.91,Defensive Midfielder
937,3430,Midfielder,Serie B,A. Vita,Cittadella,33,2591,1,39.0,11,4,29,47,13,42,14,135,794,539,117,127,3,52,0.0,0.14,0.03,5,0.17,1.35,0.38,4.69,27.58,18.72,4.06,4.41,0.1,1.81,1.01,1.63,0.45,1.46,0.49,0.0,67.88,68.03,63.5,47.61,39.31,58.36,,54.6,60.23,Attacking Midfielder
938,3431,Midfielder,Serie B,L. Garritano,Cosenza,26,759,0,15.0,6,0,12,8,2,1,4,27,327,258,23,59,2,18,0.0,0.0,0.0,0,0.0,1.78,0.71,3.2,38.77,30.59,2.73,7.0,0.24,2.13,1.42,0.95,0.24,0.12,0.47,0.0,78.9,51.35,61.1,57.69,35.63,16.28,,46.97,29.97,Attacking Midfielder
940,3433,Midfielder,Serie B,P. Azzi,Monza,20,1533,3,46.0,11,3,23,37,10,23,15,68,438,332,33,58,7,20,0.0,0.18,0.18,6,0.35,2.7,0.65,3.99,25.71,19.49,1.94,3.41,0.41,1.17,1.35,2.17,0.59,1.35,0.88,0.0,75.8,79.52,78.38,43.25,50.94,48.72,,59.83,75.22,Attacking Midfielder
941,3434,Midfielder,Serie B,F. Gelli,Frosinone,33,1719,1,16.0,4,0,26,19,8,12,1,87,832,719,68,76,1,21,0.0,0.0,0.05,1,0.05,0.84,0.21,4.55,43.56,37.64,3.56,3.98,0.05,1.1,1.36,0.99,0.42,0.63,0.05,0.0,86.42,34.43,53.85,76.02,38.44,38.36,,51.08,42.36,Defensive Midfielder
942,3435,Midfielder,Serie B,M. Marin,Pisa,34,2646,2,25.0,4,1,84,51,29,36,12,173,1272,1050,163,40,4,24,0.0,0.03,0.07,3,0.1,0.85,0.14,5.88,43.27,35.71,5.54,1.36,0.14,0.82,2.86,1.73,0.99,1.22,0.41,0.0,82.55,45.62,55.37,63.31,77.0,68.8,,62.24,83.57,Defensive Midfielder
943,3436,Midfielder,Serie B,E. Masciangelo,Frosinone,36,2671,4,17.0,3,1,38,60,19,28,6,136,1015,733,168,226,4,44,0.0,0.03,0.13,5,0.17,0.57,0.1,4.58,34.2,24.7,5.66,7.62,0.13,1.48,1.28,2.02,0.64,0.94,0.2,0.0,72.22,44.19,71.79,59.64,50.42,47.31,,56.67,66.28,Attacking Midfielder
944,3437,Midfielder,Serie B,I. Touré,Pisa,36,2435,4,36.0,13,6,68,65,18,169,3,275,789,496,77,64,5,21,0.0,0.22,0.15,10,0.37,1.33,0.48,10.16,29.16,18.33,2.85,2.37,0.18,0.78,2.51,2.4,0.67,6.25,0.11,0.0,62.86,79.09,64.04,34.61,71.87,98.31,,65.65,91.35,Defensive Midfielder
945,3438,Midfielder,Serie B,F. Caligara,Pescara,27,541,0,10.0,1,0,18,11,5,11,2,37,220,162,39,26,1,9,0.0,0.0,0.0,0,0.0,1.66,0.17,6.16,36.6,26.95,6.49,4.33,0.17,1.5,2.99,1.83,0.83,1.83,0.33,0.0,73.64,32.74,54.13,58.98,74.96,79.58,,60.12,76.08,Defensive Midfielder
946,3439,Midfielder,Serie B,G. Calò,Frosinone,35,2622,4,35.0,9,2,34,42,19,20,10,113,1600,1337,279,149,3,49,0.0,0.07,0.14,6,0.21,1.2,0.31,3.88,54.92,45.89,9.58,5.11,0.1,1.68,1.17,1.44,0.65,0.69,0.34,0.0,83.56,58.59,73.09,82.39,42.97,33.57,,61.29,79.25,Attacking Midfielder
947,3440,Midfielder,Serie B,M. Collocolo,Cremonese,35,2644,2,48.0,16,8,46,58,23,45,15,146,1170,1000,103,51,6,35,0.0,0.27,0.07,10,0.34,1.63,0.54,4.97,39.83,34.04,3.51,1.74,0.2,1.19,1.57,1.97,0.78,1.53,0.51,0.0,85.47,82.98,65.14,65.37,58.43,63.52,,66.29,92.51,Attacking Midfielder
949,3442,Midfielder,Serie B,A. Rizzo Pinna,Ascoli,37,1435,1,44.0,15,2,16,6,4,4,9,78,448,390,14,75,2,27,0.0,0.13,0.06,3,0.19,2.76,0.94,4.89,28.1,24.46,0.88,4.7,0.13,1.69,1.0,0.38,0.25,0.25,0.56,0.0,87.05,79.24,66.87,69.87,22.2,35.91,,55.9,63.69,Attacking Midfielder
