,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90,passAccuracy,scoreGoalScoring,scoreAssisting,scorePassing,scoreDefending,scoreDuels,scoreGoalkeeping,scoreRaw,scoreFinal,playerProfile
1853,2536,Defender,Premier League,M. Cash,Aston Villa,29,2077,1,13.0,6,1,0.49,0.0,1.24,56,58,23,20,1,115,764,646,58,40,3,11,0.0,0.04,0.04,2,0.09,0.56,0.26,4.98,33.11,27.99,2.51,1.73,0.13,0.48,2.43,2.51,1.0,0.87,0.04,0.0,0.02,0.0,0.05,84.55,49.86,65.0,48.29,53.86,42.55,,50.83,43.05,Fullback
1854,2537,Defender,Premier League,I. Júlio,Brighton & Hove Albion,23,967,0,1.0,0,0,0.05,0.0,0.25,5,38,4,8,0,24,713,661,47,4,0,2,0.0,0.0,0.0,0,0.0,0.09,0.0,2.23,66.36,61.52,4.37,0.37,0.0,0.19,0.47,3.54,0.37,0.74,0.0,0.0,0.0,0.0,0.02,92.71,11.85,31.61,71.31,27.1,18.13,,33.39,10.31,Centerback
1855,2538,Defender,Premier League,B. White,Arsenal,20,1213,2,9.0,2,0,0.46,0.0,1.41,20,38,16,18,4,43,590,510,39,17,2,10,0.0,0.0,0.15,2,0.15,0.67,0.15,3.19,43.78,37.84,2.89,1.26,0.15,0.74,1.48,2.82,1.19,1.34,0.3,0.0,0.03,0.0,0.1,86.44,51.05,80.48,53.09,50.55,34.42,,50.05,40.77,Fullback
1856,2539,Defender,Premier League,S. Bueno,Wolverhampton,37,1716,0,6.0,3,0,0.43,0.0,0.08,41,70,15,35,0,81,837,737,72,0,0,0,0.0,0.0,0.0,0,0.0,0.31,0.16,4.25,43.9,38.65,3.78,0.0,0.0,0.0,2.15,3.67,0.79,1.84,0.0,0.0,0.02,0.0,0.0,88.05,44.14,11.47,48.31,53.29,54.9,,48.06,35.73,Centerback
1857,2540,Defender,Premier League,N. Mazraoui,Manchester United,37,2848,1,13.0,3,0,0.68,0.0,1.87,115,83,34,51,6,216,1589,1368,114,23,2,20,0.0,0.0,0.03,1,0.03,0.41,0.09,6.83,50.21,43.23,3.6,0.73,0.06,0.63,3.63,2.62,1.07,1.61,0.19,0.0,0.02,0.0,0.06,86.09,38.64,66.62,52.2,61.69,69.82,,61.16,77.94,Fullback
1858,2541,Defender,Premier League,E. Pinnock,Brentford,31,1913,0,10.0,6,2,1.09,0.0,0.63,35,139,24,64,0,105,1032,904,102,9,2,8,0.0,0.09,0.0,2,0.09,0.47,0.28,4.94,48.55,42.53,4.8,0.42,0.09,0.38,1.65,6.54,1.13,3.01,0.0,0.0,0.05,0.0,0.03,87.6,71.94,52.79,60.84,70.99,77.75,,68.88,94.96,Centerback
1859,2542,Defender,Premier League,L. Martínez,Manchester United,22,1754,1,17.0,6,2,1.3,0.0,1.27,40,54,32,16,6,69,1314,1183,102,9,3,9,0.0,0.1,0.05,3,0.15,0.87,0.31,3.54,67.42,60.7,5.23,0.46,0.15,0.46,2.05,2.77,1.64,0.82,0.31,0.0,0.07,0.0,0.07,90.03,83.68,70.97,70.44,64.99,25.36,,57.71,64.63,Centerback
1860,2543,Defender,Premier League,A. Wan-Bissaka,West Ham United,37,3154,5,16.0,5,2,1.19,0.0,2.78,70,111,66,23,3,183,1503,1244,81,76,7,33,0.0,0.06,0.14,7,0.2,0.46,0.14,5.22,42.89,35.5,2.31,2.17,0.2,0.94,2.0,3.17,1.88,0.66,0.09,0.0,0.03,0.0,0.08,82.77,50.19,80.05,44.53,69.69,40.82,,57.5,63.79,Fullback
1861,2544,Defender,Premier League,P. Torres,Aston Villa,28,2020,0,8.0,3,0,0.52,0.0,0.42,21,74,10,19,3,61,1359,1214,128,3,0,3,0.0,0.0,0.0,0,0.0,0.36,0.13,2.72,60.55,54.09,5.7,0.13,0.0,0.13,0.94,3.3,0.45,0.85,0.13,0.0,0.02,0.0,0.02,89.33,41.61,30.29,65.87,28.61,21.7,,35.15,11.39,Centerback
1863,2546,Defender,Premier League,G. Magalhães,Arsenal,28,2365,1,22.0,5,3,2.61,0.0,1.18,25,89,16,55,7,101,1628,1477,134,9,2,13,0.0,0.11,0.04,4,0.15,0.84,0.19,3.84,61.95,56.21,5.1,0.34,0.08,0.49,0.95,3.39,0.61,2.09,0.27,0.0,0.1,0.0,0.05,90.72,85.8,62.8,70.44,31.92,54.84,,51.14,43.76,Centerback
1864,2547,Defender,Premier League,V. Mykolenko,Everton,35,3084,2,14.0,1,1,0.49,0.0,2.2,63,135,44,49,6,152,972,764,118,101,4,25,0.0,0.03,0.06,3,0.09,0.41,0.03,4.44,28.37,22.3,3.44,2.95,0.12,0.73,1.84,3.94,1.28,1.43,0.18,0.0,0.01,0.0,0.06,78.6,27.34,70.59,41.76,65.63,48.27,,55.1,56.0,Fullback
1865,2548,Defender,Premier League,M. Guéhi,Manchester City,34,3060,2,15.0,7,3,1.98,0.0,1.99,61,156,28,69,6,168,1741,1465,247,13,5,16,0.0,0.09,0.06,5,0.15,0.44,0.21,4.94,51.21,43.09,7.26,0.38,0.15,0.47,1.79,4.59,0.82,2.03,0.18,0.0,0.06,0.0,0.06,84.15,75.31,68.28,58.15,55.51,66.45,,61.04,77.1,Centerback
1866,2549,Defender,Premier League,M. Lacroix,Crystal Palace,35,3118,1,30.0,6,1,3.46,0.0,1.01,68,203,54,61,5,155,1468,1203,238,7,4,8,0.0,0.03,0.03,2,0.06,0.87,0.17,4.47,42.37,34.72,6.87,0.2,0.12,0.23,1.96,5.86,1.56,1.76,0.14,0.0,0.1,0.0,0.03,81.95,84.2,49.47,49.82,80.9,55.78,,65.42,89.81,Centerback
1867,2550,Defender,Premier League,R. James,Chelsea,23,1072,1,11.0,3,1,0.44,0.0,1.15,10,21,13,24,3,51,743,657,70,43,3,11,0.0,0.08,0.08,2,0.17,0.92,0.25,4.28,62.38,55.16,5.88,3.61,0.25,0.92,0.84,1.76,1.09,2.01,0.25,0.0,0.04,0.0,0.1,88.43,64.53,84.31,77.38,32.43,58.24,,54.66,54.68,Fullback
1868,2551,Defender,Premier League,M. Kilman,West Ham United,38,3349,1,13.0,3,0,1.65,0.0,1.18,39,210,38,113,4,181,1948,1696,226,4,0,16,0.0,0.0,0.03,1,0.03,0.35,0.08,4.86,52.35,45.58,6.07,0.11,0.0,0.43,1.05,5.64,1.02,3.04,0.11,0.0,0.04,0.0,0.03,87.06,52.84,45.0,59.71,55.86,76.94,,60.66,75.9,Centerback
1871,2554,Defender,Premier League,P. Porro,Tottenham Hotspur,38,2622,6,39.0,8,2,1.6,0.0,4.63,66,73,36,12,12,125,1440,1095,203,196,10,57,0.0,0.07,0.21,8,0.27,1.34,0.27,4.29,49.43,37.59,6.97,6.73,0.34,1.96,2.27,2.51,1.24,0.41,0.41,0.0,0.05,0.0,0.16,76.04,71.52,94.2,54.05,59.3,26.4,,54.13,52.64,Fullback
1872,2555,Defender,Premier League,W. Fofana,Chelsea,15,1176,0,3.0,0,0,0.44,0.0,0.21,13,52,14,27,0,64,781,709,33,1,1,6,0.0,0.0,0.0,0,0.0,0.23,0.0,4.9,59.77,54.26,2.53,0.08,0.08,0.46,0.99,3.98,1.07,2.07,0.0,0.0,0.03,0.0,0.02,90.78,37.61,47.47,56.47,48.75,66.57,,54.07,52.28,Centerback
1873,2556,Defender,Premier League,S. van den Berg,Brentford,32,2588,0,20.0,6,0,1.96,0.0,0.49,39,131,21,94,2,142,1209,1036,74,7,2,6,0.0,0.0,0.0,0,0.0,0.7,0.21,4.94,42.04,36.03,2.57,0.24,0.07,0.21,1.36,4.56,0.73,3.27,0.07,0.0,0.07,0.0,0.02,85.69,79.97,39.97,44.12,46.25,80.05,,55.33,56.59,Centerback
1874,2557,Defender,Premier League,C. Richards,Crystal Palace,29,1925,0,12.0,6,1,1.38,0.0,0.58,47,113,19,49,3,101,833,677,100,5,0,2,0.0,0.05,0.0,1,0.05,0.56,0.28,4.72,38.95,31.65,4.68,0.23,0.0,0.09,2.2,5.28,0.89,2.29,0.14,0.0,0.06,0.0,0.03,81.27,78.06,35.74,40.65,65.17,68.14,,58.71,67.63,Centerback
1875,2558,Defender,Premier League,W. Saliba,Arsenal,35,3041,0,6.0,3,2,2.28,0.0,1.27,62,118,21,62,1,152,2547,2409,110,3,1,7,0.0,0.06,0.0,2,0.06,0.18,0.09,4.5,75.38,71.3,3.26,0.09,0.03,0.21,1.83,3.49,0.62,1.83,0.03,0.0,0.07,0.0,0.04,94.58,70.74,48.42,64.34,45.01,57.27,,53.57,51.32,Centerback
1876,2559,Defender,Premier League,N. Wood,Southampton,25,778,0,2.0,0,0,0.23,0.0,0.03,14,38,5,15,0,37,471,443,17,3,0,1,0.0,0.0,0.0,0,0.0,0.23,0.0,4.28,54.49,51.25,1.97,0.35,0.0,0.12,1.62,4.4,0.58,1.74,0.0,0.0,0.03,0.0,0.0,94.06,37.61,15.18,64.42,46.86,53.31,,48.35,36.45,Centerback
1877,2560,Defender,Premier League,M. Nunes,Manchester City,35,1682,6,9.0,4,1,1.22,0.0,3.32,35,30,15,15,2,88,1079,958,45,45,7,23,0.0,0.05,0.32,7,0.37,0.48,0.21,4.71,57.73,51.26,2.41,2.41,0.37,1.23,1.87,1.61,0.8,0.8,0.11,0.0,0.07,0.0,0.18,88.79,79.97,93.83,63.5,36.51,37.48,,50.06,40.89,Fullback
1878,2561,Defender,Premier League,J. Todibo,West Ham United,32,1855,0,5.0,0,0,0.36,0.0,0.05,47,82,26,28,0,90,1071,946,88,3,0,2,0.0,0.0,0.0,0,0.0,0.24,0.0,4.37,51.96,45.9,4.27,0.15,0.0,0.1,2.28,3.98,1.26,1.36,0.0,0.0,0.02,0.0,0.0,88.33,29.81,14.79,57.25,70.71,45.82,,54.16,52.88,Centerback
1879,2562,Defender,Premier League,D. Spence,Tottenham Hotspur,33,1805,2,10.0,3,1,0.56,0.0,1.35,47,56,21,21,3,129,979,850,40,25,2,11,0.0,0.05,0.1,3,0.15,0.5,0.15,6.43,48.81,42.38,1.99,1.25,0.1,0.55,2.34,2.79,1.05,1.05,0.15,0.0,0.03,0.0,0.07,86.82,51.05,70.96,52.01,57.08,56.04,,56.89,60.91,Fullback
1880,2563,Defender,Premier League,R. Calafiori,Arsenal,22,984,1,10.0,6,2,0.86,0.0,0.7,27,24,9,22,1,64,479,421,21,11,0,6,0.0,0.18,0.09,3,0.27,0.91,0.55,5.85,43.81,38.51,1.92,1.01,0.0,0.55,2.47,2.2,0.82,2.01,0.09,0.0,0.08,0.0,0.06,87.89,89.69,58.61,54.0,46.21,73.82,,58.09,66.07,Fullback
1881,2564,Defender,Premier League,N. Collins,Brentford,38,3420,3,17.0,6,2,2.5,0.0,1.54,40,220,34,119,3,194,1961,1693,184,8,4,10,0.0,0.05,0.08,5,0.13,0.45,0.16,5.11,51.61,44.55,4.84,0.21,0.11,0.26,1.05,5.79,0.89,3.13,0.08,0.0,0.07,0.0,0.04,86.33,76.25,55.1,54.44,51.98,80.72,,61.18,78.06,Centerback
1882,2565,Defender,Premier League,J. Timber,Arsenal,32,2422,3,14.0,4,1,1.23,0.0,1.26,58,41,22,22,6,133,1182,1039,39,28,1,17,0.0,0.04,0.11,4,0.15,0.52,0.15,4.94,43.92,38.61,1.45,1.04,0.04,0.63,2.16,1.52,0.82,0.82,0.22,0.0,0.05,0.0,0.05,87.9,64.56,62.35,53.63,40.07,40.88,,46.44,30.82,Fullback
1883,2566,Defender,Premier League,J. Paul van Hecke,Brighton & Hove Albion,34,2960,0,17.0,5,1,1.34,0.0,1.41,45,139,24,83,4,156,2265,2004,255,11,3,15,0.0,0.03,0.0,1,0.03,0.52,0.15,4.74,68.87,60.93,7.75,0.33,0.09,0.46,1.37,4.23,0.73,2.52,0.12,0.0,0.04,0.0,0.04,88.48,58.18,59.12,71.75,44.86,70.91,,58.84,68.59,Centerback
1884,2567,Defender,Premier League,J. Gvardiol,Manchester City,38,3279,0,40.0,12,5,4.59,0.0,2.91,58,111,44,54,10,164,2528,2310,127,22,1,26,0.0,0.14,0.0,5,0.14,1.1,0.33,4.5,69.39,63.4,3.49,0.6,0.03,0.71,1.59,3.05,1.21,1.48,0.27,0.0,0.13,0.0,0.08,91.38,94.4,70.35,66.77,55.13,50.07,,59.68,72.3,Centerback
1886,2569,Defender,Premier League,C. Okoli,Leicester City,37,1128,0,4.0,2,1,0.62,0.0,0.17,25,76,15,23,0,57,643,556,53,1,0,0,0.0,0.08,0.0,1,0.08,0.32,0.16,4.55,51.3,44.36,4.23,0.08,0.0,0.0,1.99,6.06,1.2,1.84,0.0,0.0,0.05,0.0,0.01,86.47,65.46,19.38,49.51,75.35,58.14,,59.79,72.54,Centerback
1887,2570,Defender,Premier League,K. Lewis-Potter,Brentford,38,3101,3,28.0,14,1,3.06,0.0,4.92,49,66,21,27,5,148,1048,844,142,78,4,26,0.0,0.03,0.09,4,0.12,0.81,0.41,4.3,30.42,24.5,4.12,2.26,0.12,0.75,1.42,1.92,0.61,0.78,0.15,0.0,0.09,0.0,0.14,80.53,91.1,83.77,46.12,27.48,32.46,,41.26,18.47,Fullback
1888,2571,Defender,Premier League,T. Gomes,Wolverhampton,32,2615,1,7.0,3,0,0.73,0.0,0.56,61,147,25,53,0,149,1665,1441,141,13,1,9,0.0,0.0,0.03,1,0.03,0.24,0.1,5.13,57.3,49.59,4.85,0.45,0.03,0.31,2.1,5.06,0.86,1.82,0.0,0.0,0.03,0.0,0.02,86.55,47.16,40.64,57.9,62.33,64.3,,59.01,69.18,Centerback
1890,2573,Defender,Premier League,I. Maatsen,Aston Villa,37,1164,2,19.0,5,1,0.86,0.0,2.42,29,27,15,10,6,61,616,535,22,51,4,21,0.0,0.08,0.15,3,0.23,1.47,0.39,4.72,47.63,41.37,1.7,3.94,0.31,1.62,2.24,2.09,1.16,0.77,0.46,0.0,0.07,0.0,0.19,86.85,85.37,95.09,58.72,54.03,37.03,,56.39,59.23,Fullback
1891,2574,Defender,Premier League,J. Branthwaite,Everton,30,2525,1,10.0,3,0,1.2,0.0,0.58,36,188,27,62,3,118,1184,981,188,5,2,3,0.0,0.0,0.04,1,0.04,0.36,0.11,4.21,42.2,34.97,6.7,0.18,0.07,0.11,1.28,6.7,0.96,2.21,0.11,0.0,0.04,0.0,0.02,82.85,54.98,37.54,50.81,59.57,60.95,,55.73,58.03,Centerback
1892,2575,Defender,Premier League,V. Livramento,Newcastle United,37,2842,1,6.0,2,0,0.33,0.0,2.66,54,94,23,27,2,141,1353,1182,61,52,5,26,0.0,0.0,0.03,1,0.03,0.19,0.06,4.47,42.85,37.43,1.93,1.65,0.16,0.82,1.71,2.98,0.73,0.86,0.06,0.0,0.01,0.0,0.08,87.36,29.05,78.03,55.1,41.77,36.1,,46.01,29.74,Fullback
1893,2576,Defender,Premier League,T. Harwood-Bellis,Southampton,34,2828,0,20.0,8,1,1.79,0.0,0.65,28,140,30,63,6,108,2124,1872,197,10,3,14,0.0,0.03,0.0,1,0.03,0.64,0.25,3.44,67.6,59.58,6.27,0.32,0.1,0.45,0.89,4.46,0.95,2.0,0.19,0.0,0.06,0.0,0.02,88.14,77.04,48.41,66.88,46.06,49.24,,52.8,48.8,Centerback
1894,2577,Defender,Premier League,D. Udogie,Tottenham Hotspur,30,1938,1,5.0,1,0,0.3,0.0,1.2,75,28,22,13,3,139,953,841,21,19,2,16,0.0,0.0,0.05,1,0.05,0.23,0.05,6.46,44.26,39.06,0.98,0.88,0.09,0.74,3.48,1.3,1.02,0.6,0.14,0.0,0.01,0.0,0.06,88.25,28.48,69.33,54.09,52.84,47.22,,52.12,47.24,Fullback
1895,2578,Defender,Premier League,L. Thomas,Leicester City,25,1112,0,5.0,0,0,0.36,0.0,0.5,31,45,21,13,5,57,517,435,38,29,1,9,0.0,0.0,0.0,0,0.0,0.4,0.0,4.61,41.84,35.21,3.08,2.35,0.08,0.73,2.51,3.64,1.7,1.05,0.4,0.0,0.03,0.0,0.04,84.14,37.61,62.18,50.85,76.95,41.87,,59.52,71.46,Fullback
1896,2579,Defender,Premier League,L. Colwill,Chelsea,37,3149,1,17.0,4,2,1.89,0.0,1.19,47,116,33,83,3,156,2595,2328,202,13,2,15,0.0,0.06,0.03,3,0.09,0.49,0.11,4.46,74.17,66.54,5.77,0.37,0.06,0.43,1.34,3.32,0.94,2.37,0.09,0.0,0.05,0.0,0.03,89.71,61.36,52.07,70.91,45.04,65.84,,56.93,61.03,Centerback
1897,2580,Defender,Premier League,M. Gusto,Chelsea,33,1876,1,22.0,5,0,1.7,0.0,1.92,45,40,24,9,6,78,1214,1081,72,53,1,22,0.0,0.0,0.05,1,0.05,1.06,0.24,3.74,58.24,51.86,3.45,2.54,0.05,1.06,2.16,1.92,1.15,0.43,0.29,0.0,0.08,0.0,0.09,89.04,84.6,76.87,67.79,51.99,20.41,,51.37,44.36,Fullback
1898,2581,Defender,Premier League,R. Drăguşin,Tottenham Hotspur,23,1251,0,5.0,1,0,0.12,0.0,0.14,10,46,15,34,0,53,836,712,87,1,1,4,0.0,0.0,0.0,0,0.0,0.36,0.07,3.81,60.14,51.22,6.26,0.07,0.07,0.29,0.72,3.31,1.08,2.45,0.0,0.0,0.01,0.0,0.01,85.17,29.75,35.76,52.52,43.05,59.95,,47.77,34.89,Centerback
1899,2582,Defender,Premier League,M. van de Ven,Tottenham Hotspur,19,1018,2,6.0,2,0,0.57,0.0,0.69,10,38,10,19,1,42,797,725,48,0,2,2,0.0,0.0,0.18,2,0.18,0.53,0.18,3.71,70.46,64.1,4.24,0.0,0.18,0.18,0.88,3.36,0.88,1.68,0.09,0.0,0.05,0.0,0.06,90.97,67.21,60.91,58.23,37.82,45.91,,47.7,34.41,Centerback
1900,2583,Defender,Premier League,J. O'Brien,Everton,37,1574,0,6.0,3,2,0.78,0.0,0.31,26,89,4,42,2,76,605,492,72,18,1,6,0.0,0.11,0.0,2,0.11,0.34,0.17,4.35,34.59,28.13,4.12,1.03,0.06,0.34,1.49,5.09,0.23,2.4,0.11,0.0,0.04,0.0,0.02,81.32,59.95,43.8,43.5,44.52,64.96,,50.13,41.25,Centerback
1902,2585,Defender,Premier League,C. Bradley,Liverpool,25,756,2,10.0,3,0,0.7,0.0,1.42,14,25,4,11,5,49,477,402,31,7,4,7,0.0,0.0,0.24,2,0.24,1.19,0.36,5.83,56.79,47.86,3.69,0.83,0.48,0.83,1.67,2.98,0.48,1.31,0.6,0.0,0.08,0.0,0.17,84.28,88.12,91.17,48.11,36.87,59.44,,52.75,48.68,Fullback
1903,2586,Defender,Premier League,Welington,Southampton,13,486,0,3.0,0,0,0.04,0.0,0.15,21,33,7,5,2,39,141,118,15,17,0,3,0.0,0.0,0.0,0,0.0,0.56,0.0,7.22,26.11,21.85,2.78,3.15,0.0,0.56,3.89,6.11,1.3,0.93,0.37,0.0,0.01,0.0,0.03,83.69,22.51,47.55,50.64,86.8,55.94,,64.71,87.53,Fullback
1909,2592,Defender,Premier League,L. Bogarde,Aston Villa,22,481,0,1.0,1,0,0.04,0.0,0.12,14,12,1,6,0,33,253,223,9,0,1,2,0.0,0.0,0.0,0,0.0,0.19,0.19,6.17,47.34,41.73,1.68,0.0,0.19,0.37,2.62,2.25,0.19,1.12,0.0,0.0,0.01,0.0,0.02,88.14,39.3,49.72,42.6,38.71,56.47,,45.06,27.7,Fullback
1910,2593,Defender,Premier League,V. Kristiansen,Leicester City,35,2489,1,3.0,0,0,0.13,0.0,1.72,87,66,42,23,0,135,1027,840,106,97,5,18,0.0,0.0,0.04,1,0.04,0.11,0.0,4.88,37.14,30.37,3.83,3.51,0.18,0.65,3.15,2.39,1.52,0.83,0.0,0.0,0.0,0.0,0.06,81.79,11.85,71.71,50.19,68.25,40.44,,55.21,56.47,Fullback
1911,2594,Defender,Premier League,M. Kerkez,Liverpool,38,3342,5,19.0,5,2,0.59,0.0,2.57,52,99,45,28,8,152,1350,1086,149,142,8,37,0.0,0.05,0.13,7,0.19,0.51,0.13,4.09,36.36,29.25,4.01,3.82,0.22,1.0,1.4,2.67,1.21,0.75,0.22,0.0,0.02,0.0,0.07,80.44,41.61,78.66,48.59,49.02,29.22,,46.58,31.18,Fullback
1912,2595,Defender,Premier League,L. Hall,Newcastle United,27,2192,4,11.0,1,0,0.41,0.0,3.72,58,51,18,30,4,120,1313,1121,113,110,5,34,0.0,0.0,0.16,4,0.16,0.45,0.04,4.93,53.91,46.03,4.64,4.52,0.21,1.4,2.38,2.09,0.74,1.23,0.16,0.0,0.02,0.0,0.15,85.38,35.13,90.8,63.58,42.76,49.76,,53.1,50.24,Fullback
1913,2596,Defender,Premier League,R. Lewis,Manchester City,36,1897,2,10.0,2,1,1.38,0.0,1.01,30,40,13,6,2,79,1204,1101,42,6,0,7,0.0,0.05,0.09,3,0.14,0.47,0.09,3.75,57.12,52.24,1.99,0.28,0.0,0.33,1.42,1.9,0.62,0.28,0.09,0.0,0.07,0.0,0.05,91.45,70.74,50.92,60.12,27.5,19.04,,36.41,12.35,Fullback
1915,2598,Defender,Premier League,J. Hinshelwood,Brighton & Hove Albion,26,1854,2,18.0,10,5,2.67,0.0,1.5,27,37,16,20,4,58,943,803,72,27,3,17,0.0,0.24,0.1,7,0.34,0.87,0.49,2.82,45.78,38.98,3.5,1.31,0.15,0.83,1.31,1.8,0.78,0.97,0.19,0.0,0.13,0.0,0.07,85.15,96.45,75.87,51.05,28.47,25.08,,40.28,16.43,Fullback
1917,2600,Defender,Premier League,A. Gray,Tottenham Hotspur,38,1764,0,1.0,1,0,0.02,0.0,0.17,16,47,19,11,0,45,1079,964,79,17,0,3,0.0,0.0,0.0,0,0.0,0.05,0.05,2.3,55.05,49.18,4.03,0.87,0.0,0.15,0.82,2.4,0.97,0.56,0.0,0.0,0.0,0.0,0.01,89.34,17.82,23.82,65.11,31.95,15.26,,32.89,10.07,Centerback
1918,2601,Defender,Premier League,N. O'Reilly,Manchester City,30,532,0,8.0,3,2,1.29,0.0,0.68,9,10,4,6,2,28,308,270,7,8,0,4,0.0,0.34,0.0,2,0.34,1.35,0.51,4.74,52.11,45.68,1.18,1.35,0.0,0.68,1.52,1.69,0.68,1.02,0.34,0.0,0.22,0.0,0.11,87.66,98.87,70.03,54.06,28.53,42.64,,44.83,27.34,Fullback
1919,2602,Defender,Premier League,L. Yoro,Manchester United,21,1169,0,5.0,1,0,0.7,0.0,0.15,29,43,18,16,2,49,757,700,37,1,0,2,0.0,0.0,0.0,0,0.0,0.38,0.08,3.77,58.28,53.89,2.85,0.08,0.0,0.15,2.23,3.31,1.39,1.23,0.15,0.0,0.05,0.0,0.01,92.47,59.22,23.82,60.7,68.56,36.67,,54.08,52.4,Centerback
1920,2603,Defender,Premier League,A. Khusanov,Manchester City,11,504,0,1.0,0,0,0.02,0.0,0.08,5,28,3,7,1,14,391,357,22,1,0,2,0.0,0.0,0.0,0,0.0,0.18,0.0,2.5,69.82,63.75,3.93,0.18,0.0,0.36,0.89,5.0,0.54,1.25,0.18,0.0,0.0,0.0,0.02,91.3,11.85,37.14,64.25,38.71,30.11,,40.17,16.07,Centerback
1923,2606,Defender,Premier League,M. Lewis-Skelly,Arsenal,32,1377,0,3.0,1,1,0.16,0.0,0.48,22,24,7,11,2,92,667,624,15,10,0,8,0.0,0.07,0.0,1,0.07,0.2,0.07,6.01,43.59,40.78,0.98,0.65,0.0,0.52,1.44,1.57,0.46,0.72,0.13,0.0,0.01,0.0,0.03,93.55,29.75,46.77,64.67,23.58,47.41,,40.38,16.55,Fullback
1929,2612,Forward,Premier League,D. Welbeck,Brighton & Hove Albion,30,2122,4,60.0,24,10,9.57,0.0,1.38,26,14,5,17,18,79,485,415,8,3,1,23,0.0,0.42,0.17,14,0.59,2.54,1.02,3.35,20.57,17.6,0.34,0.13,0.04,0.98,1.1,0.59,0.21,0.72,0.76,0.0,0.41,0.0,0.06,85.57,70.97,42.75,55.1,63.59,30.36,,55.7,57.34,Target Man
1930,2613,Forward,Premier League,J. Ayew,Leicester City,37,1701,0,33.0,10,5,3.68,0.0,1.48,28,18,12,40,13,151,483,388,26,61,2,17,0.0,0.26,0.0,5,0.26,1.75,0.53,7.99,25.56,20.53,1.38,3.23,0.11,0.9,1.48,0.95,0.63,2.12,0.69,0.0,0.19,0.0,0.08,80.33,29.89,49.89,78.36,85.12,82.8,,51.21,42.89,Target Man
1932,2615,Forward,Premier League,L. Trossard,Arsenal,38,2558,7,72.0,22,8,7.21,0.0,4.11,31,14,9,6,28,121,853,687,52,86,13,41,0.0,0.28,0.25,15,0.53,2.53,0.77,4.26,30.01,24.17,1.83,3.03,0.46,1.44,1.09,0.49,0.32,0.21,0.99,0.0,0.25,0.0,0.14,80.54,43.84,77.86,79.8,68.54,32.46,,59.53,68.4,Creative Forward
1933,2616,Forward,Premier League,A. Traoré,West Ham United,37,1794,7,39.0,12,2,4.0,0.0,4.53,20,4,1,25,15,125,484,393,17,100,11,42,0.0,0.1,0.35,9,0.45,1.96,0.6,6.27,24.28,19.72,0.85,5.02,0.55,2.11,1.0,0.2,0.05,1.25,0.75,0.0,0.2,0.0,0.23,81.2,32.84,91.43,79.81,49.2,66.05,,61.6,73.36,Creative Forward
1934,2617,Forward,Premier League,A. Armstrong,Southampton,24,1252,2,26.0,9,2,3.28,0.0,0.56,12,8,3,5,8,28,269,225,10,14,3,9,0.0,0.14,0.14,4,0.29,1.87,0.65,2.01,19.34,16.17,0.72,1.01,0.22,0.65,0.86,0.58,0.22,0.36,0.58,0.0,0.24,0.0,0.04,83.64,38.42,37.19,70.39,55.15,15.89,,41.43,25.06,Target Man
1935,2618,Forward,Premier League,D. Solanke,Tottenham Hotspur,28,2206,3,60.0,26,9,10.97,0.0,1.14,18,23,1,46,16,117,353,252,15,4,6,14,0.0,0.37,0.12,12,0.49,2.45,1.06,4.77,14.4,10.28,0.61,0.16,0.24,0.57,0.73,0.94,0.04,1.88,0.65,0.0,0.45,0.0,0.05,71.39,76.19,38.97,35.6,42.0,57.34,,55.34,56.43,Target Man
1936,2619,Forward,Premier League,J. Murphy,Newcastle United,37,2379,12,43.0,15,8,5.72,0.0,6.15,28,29,13,5,12,83,844,637,58,120,16,42,0.0,0.3,0.45,20,0.76,1.63,0.57,3.14,31.93,24.1,2.19,4.54,0.61,1.59,1.06,1.1,0.49,0.19,0.45,0.0,0.22,0.0,0.23,75.47,34.31,89.14,75.46,73.04,19.86,,57.43,61.63,Creative Forward
1937,2620,Forward,Premier League,D. Calvert-Lewin,Leeds United,26,1629,1,50.0,20,3,6.75,0.0,0.64,9,23,7,86,8,127,282,179,6,6,1,7,0.0,0.17,0.06,4,0.22,2.76,1.1,7.02,15.58,9.89,0.33,0.33,0.06,0.39,0.5,1.27,0.39,4.75,0.44,0.0,0.37,0.0,0.04,63.48,69.91,28.01,26.21,50.42,87.18,,51.54,44.47,Target Man
1938,2621,Forward,Premier League,O. Watkins,Aston Villa,38,2610,8,84.0,40,16,15.38,0.0,2.05,10,14,8,52,17,105,414,307,5,7,7,25,0.0,0.55,0.28,24,0.83,2.9,1.38,3.62,14.28,10.59,0.17,0.24,0.24,0.86,0.34,0.48,0.28,1.79,0.59,0.0,0.53,0.0,0.07,74.15,88.44,50.01,37.66,38.86,44.02,,62.37,76.52,Target Man
